Nodes,Average Path Length,Standard Deviation
1,1.0,0.0
2,1.5,0.0
3,1.6666666666666865,1.9761969838327786e-14
4,2.0,0.0
5,2.2000000000000175,1.7319479184152442e-14
6,2.436000000000001,0.0810596488190433
7,2.5347142857142897,0.10389859656100683
8,2.644,0.04487761134463415
9,2.7777777777778176,3.9968028886505635e-14
10,2.9196000000000435,0.03969685126052181
11,3.037727272727255,0.051004375116177274
12,3.145916666666657,0.04736083414712064
13,3.2529230769230826,0.053463253984649774
14,3.3549999999999716,0.06689544080129821
15,3.4492000000000225,0.0857737592610803
16,3.51625,0.09855201672213497
17,3.578352941176456,0.10030707178718314
18,3.64011111111114,0.09583157808376526
19,3.690315789473668,0.07969025910437162
20,3.7488999999999737,0.06545066844578407
21,3.810285714285697,0.054746250350481945
22,3.8688636363636824,0.049035638077350195
23,3.9341304347826416,0.046213423691613506
24,3.9931666666666707,0.04741776507222216
25,4.051679999999969,0.052440228832452696
26,4.1042692307692015,0.052700434522084956
27,4.15625925925928,0.05464737941399916
28,4.207821428571452,0.056697359384934726
29,4.262413793103433,0.05763780467664391
30,4.306766666666707,0.05878199837818815
31,4.356419354838748,0.06301973494641128
32,4.40328125,0.0673723837038402
33,4.44981818181819,0.06869947596716768
34,4.489647058823531,0.0764371872756705
35,4.539171428571417,0.08252326326310558
36,4.575916666666678,0.08559753209059263
37,4.616108108108109,0.09481204350642447
38,4.650421052631582,0.10044686857837944
39,4.67438461538461,0.09776058923392178
40,4.710224999999995,0.09843690555376071
41,4.7376829268292955,0.10113859533819917
42,4.762261904761896,0.09814254233908985
43,4.789674418604637,0.0961904546693537
44,4.8193636363636365,0.08872168387763274
45,4.842155555555558,0.08642813613661585
46,4.8712173913043415,0.08459350147318251
47,4.898276595744678,0.07798689109934405
48,4.920104166666671,0.0699198915376653
49,4.944183673469353,0.063766203402559
50,4.974920000000004,0.0635719560812781
51,5.003254901960785,0.06106967803074586
52,5.029480769230774,0.05609622636529166
53,5.055283018867916,0.052434841492557324
54,5.079537037037033,0.05001362982952012
55,5.104945454545398,0.05106474904512246
56,5.136607142857136,0.05279043812228559
57,5.162228070175436,0.05231480990293312
58,5.186793103448269,0.054735457187128196
59,5.212830508474557,0.054021687474660435
60,5.236216666666651,0.05535007527847944
61,5.260819672131151,0.058005689700444854
62,5.286387096774203,0.058155090646977534
63,5.3107460317460475,0.059569444940096174
64,5.333015625,0.06065847778945977
65,5.360830769230758,0.06290386014627221
66,5.383590909090929,0.058529797062427405
67,5.401626865671644,0.05845093027250764
68,5.426544117647055,0.060385467026658514
69,5.446376811594197,0.06023129820752607
70,5.472671428571423,0.06336069566459983
71,5.492309859154939,0.06042546366717396
72,5.511124999999997,0.06361565819507477
73,5.535684931506851,0.06847941643122242
74,5.554810810810828,0.06672565201600725
75,5.577693333333384,0.06663208569784108
76,5.5998289473684135,0.06962557036374237
77,5.619350649350636,0.07389587565299226
78,5.637384615384605,0.07517385503792093
79,5.657240506329055,0.07395906488268228
80,5.681212499999987,0.08321469878422912
81,5.698814814814819,0.08216435141346057
82,5.715975609756093,0.08363746801475444
83,5.731590361445772,0.08736619364899112
84,5.752035714285711,0.08743458763276943
85,5.770694117647125,0.0929053683812106
86,5.785802325581389,0.09181022986134536
87,5.7998045977011525,0.09343569990734432
88,5.816579545454546,0.09518707046266557
89,5.838449438202233,0.1007352819054885
90,5.854399999999996,0.10312594720851945
91,5.86424175824177,0.10165796449942273
92,5.878380434782615,0.10074936557845554
93,5.894301075268876,0.10141050560133054
94,5.906425531914894,0.10175707587099
95,5.9161684210526335,0.10323557977145242
96,5.930249999999996,0.10023604086798757
97,5.943268041237101,0.10225016003886342
98,5.958836734693863,0.10201165093400191
99,5.972303030303042,0.10235440609219017
100,5.981189999999984,0.10089739292964901
101,5.991742574257423,0.09566756765810223
102,6.003245098039209,0.0972662859996045
103,6.018339805825248,0.09635582591648484
104,6.033028846153845,0.09624888332173247
105,6.041419047619039,0.09666887119231488
106,6.054320754716965,0.08915141060075225
107,6.062205607476639,0.08323827670224083
108,6.073083333333322,0.08515375376244666
109,6.086110091743111,0.08525942527673211
110,6.097136363636377,0.08174530845587077
111,6.107477477477483,0.07962205790192169
112,6.121116071428566,0.07559277596056048
113,6.129424778761015,0.0738014764183529
114,6.140473684210527,0.06930923963424006
115,6.1545739130434995,0.07341202262683258
116,6.168051724137936,0.07032388760341356
117,6.176786324786325,0.06465750899322413
118,6.187745762711859,0.059565049453063165
119,6.202058823529408,0.06090609694100608
120,6.216883333333334,0.06831571114237835
121,6.223438016528929,0.06298404744780672
122,6.23875409836066,0.062422010464950856
123,6.250097560975526,0.06002035259718729
124,6.261322580645162,0.058381072581754255
125,6.272807999999991,0.05645687855345884
126,6.284015873015874,0.055913925769759114
127,6.296842519685064,0.05358057931524229
128,6.3088515625,0.05887583712166946
129,6.320325581395371,0.05371165395262286
130,6.330907692307705,0.05747841169213794
131,6.345709923664106,0.05682541192218378
132,6.352606060606072,0.05328944475172122
133,6.365751879699253,0.05255255883282832
134,6.376835820895513,0.055722828695080176
135,6.390466666666676,0.05604849507101544
136,6.403183823529401,0.05733177918407685
137,6.415839416058398,0.057249315711153125
138,6.422579710144906,0.056097508650479265
139,6.435525179856123,0.06059440059074085
140,6.4475642857142885,0.058433949717538555
141,6.460858156028368,0.059718097293104
142,6.466309859154941,0.05486152519784982
143,6.479286713286714,0.057164380897083755
144,6.489326388888888,0.059118651862766346
145,6.500586206896553,0.0569008462329112
146,6.514883561643842,0.06358698088238583
147,6.523006802721089,0.060386585286300754
148,6.528912162162163,0.05960484337625556
149,6.544187919463086,0.06030153499490881
150,6.552160000000029,0.05942428385021648
151,6.557788079470199,0.05706016682067809
152,6.574585526315791,0.0624526936619799
153,6.584581699346424,0.05722464618255817
154,6.5956948051947935,0.062040631289892414
155,6.602929032258168,0.06093611878287371
156,6.6139615384615364,0.06081732787743345
157,6.6255732484076555,0.062317859064962386
158,6.63013924050626,0.061014810351244696
159,6.645125786163527,0.06345546517268948
160,6.654787500000001,0.06196623450517225
161,6.662447204968951,0.06222792994801249
162,6.673858024691351,0.06286659746129347
163,6.683141104294471,0.06154083597766612
164,6.6924329268292535,0.06416607985984976
165,6.704175757575838,0.0646747258617249
166,6.711204819277101,0.06503357329405061
167,6.721910179640714,0.06506988082117632
168,6.729708333333341,0.06700427879820489
169,6.738710059171595,0.06441040704494516
170,6.751341176470583,0.06633249998027518
171,6.756964912280712,0.06695804769523687
172,6.768186046511626,0.06867350112397941
173,6.778537572254338,0.07162384594692935
174,6.787344827586208,0.06974748160601803
175,6.793617142857156,0.0694964538223178
176,6.799750000000005,0.07121121896591545
177,6.814548022598892,0.0715104220663446
178,6.822640449438196,0.0709128309421024
179,6.833491620111738,0.0744252710442306
180,6.840561111111105,0.07430592398662555
181,6.848364640883981,0.07749376254326897
182,6.857456043956029,0.07397525814605609
183,6.870732240437163,0.07634833443919035
184,6.879206521739132,0.07728041564184902
185,6.883529729729724,0.08050603124283219
186,6.8953333333333315,0.07755494697294879
187,6.90155614973268,0.08106460114471684
188,6.913579787234041,0.08113506792624903
189,6.918613756613749,0.08490671827157233
190,6.928063157894732,0.08326039252843383
191,6.935748691099483,0.08567403608688696
192,6.943614583333336,0.0879264354515484
193,6.9519792746114,0.08863832442637683
194,6.963623711340206,0.09340595207642385
195,6.967497435897448,0.08804663100181177
196,6.977551020408153,0.09118875709798101
197,6.9895736040609115,0.09640408943820099
198,6.989131313131305,0.09392539485133819
199,6.999994974874371,0.08995325770085091
200,7.007034999999991,0.09110534438220412
201,7.01749751243781,0.09603739059124043
202,7.0231188118811945,0.09696035863158749
203,7.025123152709361,0.09462386151518978
204,7.037210784313726,0.09381867841967946
205,7.0430878048780245,0.0987861017374924
206,7.048179611650474,0.09572950615935809
207,7.058608695652179,0.09923069578287716
208,7.067841346153854,0.10108905397418146
209,7.0669760765550285,0.1011633070706257
210,7.0771000000000095,0.09928708677822627
211,7.084582938388627,0.10152025949081547
212,7.091410377358473,0.10531861834312349
213,7.093877934272307,0.10180910939759466
214,7.098560747663561,0.09759147901846296
215,7.109888372093023,0.10296272293779321
216,7.115902777777784,0.10463308899148444
217,7.121451612903239,0.10083481891847709
218,7.13284862385321,0.10676919397429538
219,7.1320319634703235,0.10092726766722007
220,7.1386454545454665,0.10111690272416843
221,7.143411764705887,0.10581913686990913
222,7.15143243243244,0.10431270026575884
223,7.152130044843063,0.1022149455382888
224,7.165571428571423,0.10987751326326217
225,7.162271111111099,0.09859836264385607
226,7.17167699115043,0.09897356754506569
227,7.174832599118953,0.10212257905643132
228,7.183754385964923,0.1035609056934991
229,7.189318777292581,0.105026571537012
230,7.1930391304347925,0.10460943646056677
231,7.202090909090914,0.10352644474495366
232,7.202224137931025,0.09771114823751174
233,7.207437768240329,0.09864133574134966
234,7.212893162393164,0.10138347467823973
235,7.223140425531914,0.09879895824956678
236,7.227347457627113,0.10505264374342738
237,7.232919831223637,0.09795022136349127
238,7.234957983193278,0.09819513811464317
239,7.2437489539748965,0.10101275160995932
240,7.2516750000000005,0.09938634596305918
241,7.252132780082975,0.0955491211098237
242,7.252243801652892,0.0947228901064332
243,7.261798353909464,0.09692789170277036
244,7.2641434426229665,0.08861861269426381
245,7.272167346938777,0.09652774202921047
246,7.276609756097553,0.09420935693847535
247,7.281522267206476,0.09085517317367875
248,7.28331451612903,0.08534199234942068
249,7.291574297188742,0.0903073105130001
250,7.297648000000001,0.09111963617135434
251,7.301051792828692,0.08890712110352979
252,7.3074960317460365,0.08632187277101258
253,7.308498023715414,0.08457477497447727
254,7.3127519685039255,0.08288914323191028
255,7.324172549019522,0.08558001254213975
256,7.3241796875,0.0813432739103192
257,7.327712062256891,0.07744038394828005
258,7.335170542635647,0.08147571927242916
259,7.336583011583022,0.07606769228113343
260,7.347049999999981,0.08134908259866855
261,7.350283524904197,0.07601557903801565
262,7.35806488549618,0.07621173407257605
263,7.361627376425845,0.07800649997327559
264,7.369382575757569,0.0777750044496864
265,7.370090566037736,0.076321118454249
266,7.378251879699256,0.07455397885360301
267,7.387116104868921,0.07884445789304426
268,7.39019402985074,0.07559270662975039
269,7.3901301115241615,0.06815860942905838
270,7.401162962962969,0.07193364988850903
271,7.396959409594097,0.06615797006641587
272,7.408069852941178,0.0653517828587388
273,7.410849816849838,0.06885606643463017
274,7.414613138686144,0.06334058937732721
275,7.4261599999999035,0.06979832710112542
276,7.429992753623183,0.06844204970039806
277,7.4365631768953095,0.06959674763572754
278,7.439125899280581,0.06789963264516358
279,7.438534050179175,0.057515636525269705
280,7.44662499999999,0.0644187091556925
281,7.457622775800714,0.0643716602392892
282,7.461014184397163,0.06383116271173607
283,7.464749116607773,0.06312910716428159
284,7.467404929577463,0.05973401905641723
285,7.473764912280709,0.06505933754871501
286,7.479611888111881,0.059596303469729474
287,7.48926480836236,0.06374568402286877
288,7.488194444444445,0.059959356411625045
289,7.495636678200692,0.05828903093842195
290,7.4996137931034585,0.06027931971460571
291,7.5033092783505095,0.05614100516451949
292,7.5136746575342555,0.06123254640819864
293,7.514959044368594,0.056713785235016585
294,7.520370748299314,0.05811678922464688
295,7.525532203389837,0.058468530859198904
296,7.532277027027029,0.05779822739047776
297,7.538222222222213,0.05701442314635649
298,7.542848993288582,0.059428918080514745
299,7.5474949832775975,0.0561894408531204
300,7.552740000000016,0.05982013001954735
301,7.554607973421924,0.0548018735031514
302,7.562953642384105,0.05837456803619683
303,7.568521452145204,0.05637417338236045
304,7.571973684210519,0.05937819826639137
305,7.578924590163925,0.059069085402679675
306,7.582725490196075,0.05729452586273588
307,7.588583061889275,0.05910539688634383
308,7.59183766233766,0.0554663112157151
309,7.596595469255666,0.05713646041875552
310,7.603719354838745,0.059573719055311
311,7.608549839228306,0.05890899185215108
312,7.609173076923078,0.054816890441234264
313,7.6163578274760395,0.05672304202001014
314,7.622031847133771,0.05596791728321604
315,7.628314285714284,0.05696342543013647
316,7.634825949367094,0.057764649022862595
317,7.640236593059928,0.05762336970466392
318,7.6432798742138335,0.05881091947450181
319,7.6440188087774255,0.05829917327563567
320,7.651265625000001,0.05699566312654304
321,7.656249221183808,0.05490415929077818
322,7.659012422360253,0.05525116134371382
323,7.668715170278638,0.058025462500710306
324,7.669638888888898,0.05680200082115937
325,7.675430769230767,0.0587337609433979
326,7.678785276073617,0.05420770022628243
327,7.686709480122317,0.05808249111891972
328,7.692271341463425,0.05805736055351478
329,7.698416413373865,0.06063248206678552
330,7.6997818181818225,0.05909858660302861
331,7.709075528700905,0.059224857593698096
332,7.710966867469879,0.060757821801592254
333,7.713123123123112,0.05632957277058178
334,7.721514970059879,0.06115952358179138
335,7.724859701492514,0.06062439025789237
336,7.726601190476203,0.057153470926493866
337,7.735952522255161,0.05852830785901974
338,7.737180473372771,0.06224497080513853
339,7.745188790560461,0.05959854433095575
340,7.748564705882346,0.057695946857097495
341,7.752202346041157,0.05884250262262892
342,7.757318713450296,0.06180521558830428
343,7.757962099125368,0.060154374117316035
344,7.763049418604658,0.057495993508570695
345,7.769478260869548,0.05696084358718199
346,7.779080924855486,0.06393009726016753
347,7.778982708933706,0.05988696945869661
348,7.7812413793103365,0.06011324034424443
349,7.792203438395415,0.06390876827407833
350,7.791068571428569,0.06013197214019669
351,7.799518518518513,0.06408716744503531
352,7.800454545454553,0.061024578861362144
353,7.806470254957532,0.06217237438073148
354,7.8120000000000065,0.06407644597301466
355,7.816636619718305,0.06260997713034737
356,7.820148876404494,0.06235121610211742
357,7.8252128851540625,0.06423121268513174
358,7.828575418994404,0.06215577156992415
359,7.833874651810579,0.062477977218819994
360,7.836538888888895,0.06282018503751922
361,7.84485595567868,0.06230402480678686
362,7.846668508287285,0.06240795328084008
363,7.852909090909098,0.06389835304521217
364,7.856857142857139,0.06241593694627259
365,7.8592931506849375,0.06162592348587535
366,7.864415300546452,0.06402698824795236
367,7.872228882833793,0.06439657385199156
368,7.870391304347819,0.06307975343171261
369,7.876628726287285,0.06400803043015689
370,7.87765405405405,0.06457277568849644
371,7.889018867924528,0.0636500938137484
372,7.891588709677425,0.0638729566301793
373,7.897096514745319,0.06562136955771525
374,7.896612299465212,0.06400268172759142
375,7.90176266666667,0.0648691581022051
376,7.909874999999998,0.06629398053941646
377,7.9109496021220655,0.06361762571908812
378,7.914862433862434,0.06572340567546632
379,7.92125329815302,0.0650564062747271
380,7.925350000000001,0.06345807562080538
381,7.925451443569507,0.06454391065907093
382,7.937625654450262,0.06742446669157168
383,7.93688511749348,0.0656805661591897
384,7.940726562500005,0.06707000177886997
385,7.940387012987016,0.06473270281156665
386,7.947450777202073,0.06535090757263429
387,7.955124031007709,0.06796397690925884
388,7.960167525773189,0.06714656918543518
389,7.961652956298191,0.06283199758325268
390,7.97207435897435,0.06992995081536071
391,7.972956521739123,0.06976607661836812
392,7.975586734693882,0.06900805380536512
393,7.97762086513995,0.06675280330703486
394,7.981411167512696,0.06675807342131132
395,7.9851974683544285,0.06973925805975591
396,7.988994949494948,0.06562304097483608
397,7.995143576826186,0.07033496239341554
398,8.004469849246231,0.07107907239982016
399,8.00216791979949,0.06622105842529406
400,8.005154999999998,0.07019028404985975
401,8.013802992518706,0.07077325954818987
402,8.016995024875628,0.0668103715888322
403,8.019903225806447,0.06895730112304897
404,8.020547029702962,0.06966159250685497
405,8.02754814814814,0.07099572046497446
406,8.032014778325122,0.07398458832006055
407,8.03892137592138,0.07219071776454136
408,8.038264705882355,0.07381763185046496
409,8.045220048899754,0.07365153740774286
410,8.045670731707327,0.07256732396906282
411,8.051734793187363,0.07311724294024921
412,8.056213592233009,0.07404155553782314
413,8.056595641646489,0.07203070878241977
414,8.06282850241546,0.07238106709920396
415,8.066985542168673,0.07301239011411459
416,8.071281249999998,0.0720631457831829
417,8.077354916067144,0.07691387924146942
418,8.079040669856447,0.07378827699810031
419,8.085121718377092,0.07560723748817051
420,8.084502380952387,0.0750216869249838
421,8.092111638954867,0.0761427780106608
422,8.097642180094791,0.08036694048954159
423,8.094437352245862,0.07741644317790478
424,8.102198113207542,0.07671904724871902
425,8.10668470588229,0.08114627636234484
426,8.111464788732405,0.07907223053640412
427,8.113451990632317,0.08012684249712193
428,8.11638084112149,0.07699855877716263
429,8.119510489510493,0.08064335273544426
430,8.12259767441861,0.08126384430041048
431,8.129273781902587,0.08236655374006613
432,8.133634259259257,0.08117369728868941
433,8.13459122401847,0.08195656090577512
434,8.13814746543779,0.08279831572232192
435,8.144142528735625,0.0809148769554953
436,8.153965596330282,0.08601004155526074
437,8.149663615560636,0.08387427242217815
438,8.155036529680364,0.08334919358672967
439,8.157883826879274,0.08392568329739612
440,8.162715909090911,0.08588675079298813
441,8.17279365079371,0.08810471341718286
442,8.17309954751132,0.08719545949338299
443,8.179302483069977,0.08609592196140081
444,8.178207207207203,0.08815042048547987
445,8.180528089887662,0.08731141851184285
446,8.184524663677125,0.08958091354292956
447,8.191586129753913,0.08719268228166004
448,8.190904017857136,0.08640432618974164
449,8.20053006681515,0.09033509035508602
450,8.202113333333337,0.09202014269565326
451,8.203405764966638,0.08919960788233118
452,8.207037610619468,0.08606483146313595
453,8.209865342163353,0.09291826395097394
454,8.211480176211454,0.09113199834566743
455,8.216958241758235,0.09149620659765487
456,8.220092105263163,0.0918525919171028
457,8.217006564551415,0.09296275348967856
458,8.22577074235806,0.09072499295347641
459,8.226228758169915,0.091656865560944
460,8.23426739130434,0.09646602463208259
461,8.233052060737519,0.094033344357092
462,8.234192640692646,0.09394009692617045
463,8.243626349892013,0.09518504819647419
464,8.251290948275859,0.09435693840424395
465,8.250999999999886,0.09550226924848734
466,8.256231759656657,0.09892617243343613
467,8.254102783725905,0.09157886331066793
468,8.254861111111117,0.09368588159727262
469,8.26243070362473,0.09572576772601427
470,8.268402127659567,0.09684247239218571
471,8.268541401273888,0.09503161259645214
472,8.274076271186448,0.09975447235277689
473,8.271864693446084,0.09813833105025464
474,8.275512658227845,0.101674136187027
475,8.278991578947377,0.0986721718186681
476,8.278775210084033,0.09536943262912614
477,8.2854570230608,0.09785462958097108
478,8.289861924686196,0.09916293902129895
479,8.294012526096031,0.09726530767874715
480,8.293568750000002,0.09717693607735296
481,8.30594594594595,0.10435112666745275
482,8.30534647302905,0.10446917539545522
483,8.305968944099371,0.10170386593266018
484,8.302743801652896,0.09892464494089388
485,8.305855670103098,0.10155396695801817
486,8.316979423868307,0.10365166438777608
487,8.318092402464059,0.10133567129932006
488,8.312877049180326,0.09728035817438108
489,8.318905930470343,0.09940038730474042
490,8.319106122448986,0.10360573385820175
491,8.332234215885958,0.10496252015167626
492,8.332463414634146,0.10580733160065423
493,8.33376876267749,0.10262809124318815
494,8.330380566801619,0.10222204534945617
495,8.339781818181823,0.10609490808458902
496,8.343439516129036,0.10354349355020663
497,8.343907444668003,0.1040454682386087
498,8.352407630522094,0.10715514961538401
499,8.351895791583168,0.1077141312127402
500,8.355300000000005,0.10953705309163647
501,8.352896207584832,0.10384102575401935
502,8.356069721115535,0.10356675032398335
503,8.357504970178917,0.10392398356815875
504,8.36246230158729,0.10103215203271955
505,8.362093069306944,0.10312438111615577
506,8.368256916996051,0.10285587800832294
507,8.376739644970403,0.10974166397336478
508,8.379102362204717,0.10880797459906434
509,8.371640471512775,0.10324507620133908
510,8.381058823529411,0.10920474476117965
511,8.378882583170258,0.10146000342494418
512,8.382359375,0.10657421552855709
513,8.383005847953209,0.1047894487905821
514,8.387540856031126,0.10445488120597714
515,8.390784466019426,0.10646517981993833
516,8.401658914728696,0.1078319801977512
517,8.392243713733077,0.10579453750113826
518,8.398353281853284,0.10237312839025209
519,8.399258188824671,0.10385529425779735
520,8.40723846153846,0.10509136458930678
521,8.406522072936665,0.10765908669287012
522,8.413208812260532,0.10681292089316195
523,8.408598470363277,0.10136305467671126
524,8.40729389312977,0.10542772929337256
525,8.414596190476185,0.10343168338736777
526,8.41653041825094,0.1006541151845466
527,8.42090132827318,0.10619520095124745
528,8.419992424242425,0.09948379709198078
529,8.423283553875224,0.10570793326725668
530,8.424499999999991,0.10153090842151727
531,8.42730696798493,0.10245953050348114
532,8.431270676691721,0.10521413842506802
533,8.441457786116334,0.10934257326076036
534,8.44033146067415,0.10699002281837387
535,8.438248598130839,0.10392154620971138
536,8.440266791044781,0.10144050999600783
537,8.440854748603352,0.099462172874946
